w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,summa
187,18,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,IÄÄ QUUMIÄÄZX TMQSMTTG ÄQÖAQ ZMPWÄÄII ARGÅIÅMIQQQS ÄÖWÄWÅ MUXÄM SIÖTÖÅ PMÄQ,IÄÄ,QUUMIÄÄZX,TMQSMTTG,ÄQÖAQ,ZMPWÄÄII,ARGÅIÅMIQQQS,ÄÖWÄWÅ,MUXÄM,SIÖTÖÅ,PMÄQ,0,0,0,0,0,0,0,0,0
187,19,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,HÅÅ PTTLHÅÅYW SLPRLSSF ÅPÄÖP YLOVÅÅHH ÖQFZHZLHPPPR ÅÄVÅVZ LTWÅL RHÄSÄZ OLÅP,HÅÅ,PTTLHÅÅYW,SLPRLSSF,ÅPÄÖP,YLOVÅÅHH,ÖQFZHZLHPPPR,ÅÄVÅVZ,LTWÅL,RHÄSÄZ,OLÅP,0,0,0,0,0,0,0,0,0
187,20,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,GZZ OSSKGZZXV RKOQKRRE ZOÅÄO XKNUZZGG ÄPEYGYKGOOOQ ZÅUZUY KSVZK QGÅRÅY NKZO,GZZ,OSSKGZZXV,RKOQKRRE,ZOÅÄO,XKNUZZGG,ÄPEYGYKGOOOQ,ZÅUZUY,KSVZK,QGÅRÅY,NKZO,0,0,0,0,0,0,0,0,0
187,21,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,FYY NRRJFYYWU QJNPJQQD YNZÅN WJMTYYFF ÅODXFXJFNNNP YZTYTX JRUYJ PFZQZX MJYN,FYY,NRRJFYYWU,QJNPJQQD,YNZÅN,WJMTYYFF,ÅODXFXJFNNNP,YZTYTX,JRUYJ,PFZQZX,MJYN,0,0,0,0,0,0,0,0,0
187,22,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,EXX MQQIEXXVT PIMOIPPC XMYZM VILSXXEE ZNCWEWIEMMMO XYSXSW IQTXI OEYPYW LIXM,EXX,MQQIEXXVT,PIMOIPPC,XMYZM,VILSXXEE,ZNCWEWIEMMMO,XYSXSW,IQTXI,OEYPYW,LIXM,0,0,0,0,0,0,0,0,0
187,23,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,DWW LPPHDWWUS OHLNHOOB WLXYL UHKRWWDD YMBVDVHDLLLN WXRWRV HPSWH NDXOXV KHWL,DWW,LPPHDWWUS,OHLNHOOB,WLXYL,UHKRWWDD,YMBVDVHDLLLN,WXRWRV,HPSWH,NDXOXV,KHWL,0,0,0,0,0,0,0,0,0
187,24,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,CVV KOOGCVVTR NGKMGNNA VKWXK TGJQVVCC XLAUCUGCKKKM VWQVQU GORVG MCWNWU JGVK,CVV,KOOGCVVTR,NGKMGNNA,VKWXK,TGJQVVCC,XLAUCUGCKKKM,VWQVQU,GORVG,MCWNWU,JGVK,0,0,0,0,0,0,0,0,0
187,25,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,BUU JNNFBUUSQ MFJLFMMÖ UJVWJ SFIPUUBB WKÖTBTFBJJJL UVPUPT FNQUF LBVMVT IFUJ,BUU,JNNFBUUSQ,MFJLFMMÖ,UJVWJ,SFIPUUBB,WKÖTBTFBJJJL,UVPUPT,FNQUF,LBVMVT,IFUJ,0,0,0,0,0,0,0,0,0
187,26,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,ATT IMMEATTRP LEIKELLÄ TIUVI REHOTTAA VJÄSASEAIIIK TUOTOS EMPTE KAULUS HETI,ATT,IMMEATTRP,LEIKELLÄ,TIUVI,REHOTTAA,VJÄSASEAIIIK,TUOTOS,EMPTE,KAULUS,HETI,0,0,0,0,0,0,0,0,5
187,27,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,ÖSS HLLDÖSSQO KDHJDKKÅ SHTUH QDGNSSÖÖ UIÅRÖRDÖHHHJ STNSNR DLOSD JÖTKTR GDSH,ÖSS,HLLDÖSSQO,KDHJDKKÅ,SHTUH,QDGNSSÖÖ,UIÅRÖRDÖHHHJ,STNSNR,DLOSD,JÖTKTR,GDSH,0,0,0,0,0,0,0,0,0
187,28,ÅQQ FJJBÅQQOM IBFHBIIY QFRSF OBELQQÅÅ SGYPÅPBÅFFFH QRLQLP BJMQB HÅRIRP EBQF,ÄRR GKKCÄRRPN JCGICJJZ RGSTG PCFMRRÄÄ THZQÄQCÄGGGI RSMRMQ CKNRC IÄSJSQ FCRG,ÄRR,GKKCÄRRPN,JCGICJJZ,RGSTG,PCFMRRÄÄ,THZQÄQCÄGGGI,RSMRMQ,CKNRC,IÄSJSQ,FCRG,0,0,0,0,0,0,0,0,0
188,0,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,RKRT,TJXKTJIÄD,IEÖKJ,BJOCXJDÄEÄ,JBÄÖTT,FÅTIRDJTJX,JÄJÄÖEIÄ,XLÄKTITK,RXÅL,ATABBIJKOIJDÄ,0,0,0,0,0,0,0,0,0
188,1,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,QJQS SIWJSIHÅC HDÄJI AINBWICÅDÅ IAÅÄSS EZSHQCISIW IÅIÅÄDHÅ WKÅJSHSJ QWZK ÖSÖAAHIJNHICÅ,QJQS,SIWJSIHÅC,HDÄJI,AINBWICÅDÅ,IAÅÄSS,EZSHQCISIW,IÅIÅÄDHÅ,WKÅJSHSJ,QWZK,ÖSÖAAHIJNHICÅ,0,0,0,0,0,0,0,0,0
188,2,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,PIPR RHVIRHGZB GCÅIH ÖHMAVHBZCZ HÖZÅRR DYRGPBHRHV HZHZÅCGZ VJZIRGRI PVYJ ÄRÄÖÖGHIMGHBZ,PIPR,RHVIRHGZB,GCÅIH,ÖHMAVHBZCZ,HÖZÅRR,DYRGPBHRHV,HZHZÅCGZ,VJZIRGRI,PVYJ,ÄRÄÖÖGHIMGHBZ,0,0,0,0,0,0,0,0,0
188,3,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,OHOQ QGUHQGFYA FBZHG ÄGLÖUGAYBY GÄYZQQ CXQFOAGQGU GYGYZBFY UIYHQFQH OUXI ÅQÅÄÄFGHLFGAY,OHOQ,QGUHQGFYA,FBZHG,ÄGLÖUGAYBY,GÄYZQQ,CXQFOAGQGU,GYGYZBFY,UIYHQFQH,OUXI,ÅQÅÄÄFGHLFGAY,0,0,0,0,0,0,0,0,0
188,4,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,NGNP PFTGPFEXÖ EAYGF ÅFKÄTFÖXAX FÅXYPP BWPENÖFPFT FXFXYAEX THXGPEPG NTWH ZPZÅÅEFGKEFÖX,NGNP,PFTGPFEXÖ,EAYGF,ÅFKÄTFÖXAX,FÅXYPP,BWPENÖFPFT,FXFXYAEX,THXGPEPG,NTWH,ZPZÅÅEFGKEFÖX,0,0,0,0,0,0,0,0,0
188,5,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,MFMO OESFOEDWÄ DÖXFE ZEJÅSEÄWÖW EZWXOO AVODMÄEOES EWEWXÖDW SGWFODOF MSVG YOYZZDEFJDEÄW,MFMO,OESFOEDWÄ,DÖXFE,ZEJÅSEÄWÖW,EZWXOO,AVODMÄEOES,EWEWXÖDW,SGWFODOF,MSVG,YOYZZDEFJDEÄW,0,0,0,0,0,0,0,0,0
188,6,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,LELN NDRENDCVÅ CÄWED YDIZRDÅVÄV DYVWNN ÖUNCLÅDNDR DVDVWÄCV RFVENCNE LRUF XNXYYCDEICDÅV,LELN,NDRENDCVÅ,CÄWED,YDIZRDÅVÄV,DYVWNN,ÖUNCLÅDNDR,DVDVWÄCV,RFVENCNE,LRUF,XNXYYCDEICDÅV,0,0,0,0,0,0,0,0,0
188,7,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,KDKM MCQDMCBUZ BÅVDC XCHYQCZUÅU CXUVMM ÄTMBKZCMCQ CUCUVÅBU QEUDMBMD KQTE WMWXXBCDHBCZU,KDKM,MCQDMCBUZ,BÅVDC,XCHYQCZUÅU,CXUVMM,ÄTMBKZCMCQ,CUCUVÅBU,QEUDMBMD,KQTE,WMWXXBCDHBCZU,0,0,0,0,0,0,0,0,0
188,8,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,JCJL LBPCLBATY AZUCB WBGXPBYTZT BWTULL ÅSLAJYBLBP BTBTUZAT PDTCLALC JPSD VLVWWABCGABYT,JCJL,LBPCLBATY,AZUCB,WBGXPBYTZT,BWTULL,ÅSLAJYBLBP,BTBTUZAT,PDTCLALC,JPSD,VLVWWABCGABYT,0,0,0,0,0,0,0,0,0
188,9,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,IBIK KAOBKAÖSX ÖYTBA VAFWOAXSYS AVSTKK ZRKÖIXAKAO ASASTYÖS OCSBKÖKB IORC UKUVVÖABFÖAXS,IBIK,KAOBKAÖSX,ÖYTBA,VAFWOAXSYS,AVSTKK,ZRKÖIXAKAO,ASASTYÖS,OCSBKÖKB,IORC,UKUVVÖABFÖAXS,0,0,0,0,0,0,0,0,0
188,10,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,HAHJ JÖNAJÖÄRW ÄXSAÖ UÖEVNÖWRXR ÖURSJJ YQJÄHWÖJÖN ÖRÖRSXÄR NBRAJÄJA HNQB TJTUUÄÖAEÄÖWR,HAHJ,JÖNAJÖÄRW,ÄXSAÖ,UÖEVNÖWRXR,ÖURSJJ,YQJÄHWÖJÖN,ÖRÖRSXÄR,NBRAJÄJA,HNQB,TJTUUÄÖAEÄÖWR,0,0,0,0,0,0,0,0,0
188,11,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,GÖGI IÄMÖIÄÅQV ÅWRÖÄ TÄDUMÄVQWQ ÄTQRII XPIÅGVÄIÄM ÄQÄQRWÅQ MAQÖIÅIÖ GMPA SISTTÅÄÖDÅÄVQ,GÖGI,IÄMÖIÄÅQV,ÅWRÖÄ,TÄDUMÄVQWQ,ÄTQRII,XPIÅGVÄIÄM,ÄQÄQRWÅQ,MAQÖIÅIÖ,GMPA,SISTTÅÄÖDÅÄVQ,0,0,0,0,0,0,0,0,0
188,12,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,FÄFH HÅLÄHÅZPU ZVQÄÅ SÅCTLÅUPVP ÅSPQHH WOHZFUÅHÅL ÅPÅPQVZP LÖPÄHZHÄ FLOÖ RHRSSZÅÄCZÅUP,FÄFH,HÅLÄHÅZPU,ZVQÄÅ,SÅCTLÅUPVP,ÅSPQHH,WOHZFUÅHÅL,ÅPÅPQVZP,LÖPÄHZHÄ,FLOÖ,RHRSSZÅÄCZÅUP,0,0,0,0,0,0,0,0,0
188,13,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,EÅEG GZKÅGZYOT YUPÅZ RZBSKZTOUO ZROPGG VNGYETZGZK ZOZOPUYO KÄOÅGYGÅ EKNÄ QGQRRYZÅBYZTO,EÅEG,GZKÅGZYOT,YUPÅZ,RZBSKZTOUO,ZROPGG,VNGYETZGZK,ZOZOPUYO,KÄOÅGYGÅ,EKNÄ,QGQRRYZÅBYZTO,0,0,0,0,0,0,0,0,0
188,14,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,DZDF FYJZFYXNS XTOZY QYARJYSNTN YQNOFF UMFXDSYFYJ YNYNOTXN JÅNZFXFZ DJMÅ PFPQQXYZAXYSN,DZDF,FYJZFYXNS,XTOZY,QYARJYSNTN,YQNOFF,UMFXDSYFYJ,YNYNOTXN,JÅNZFXFZ,DJMÅ,PFPQQXYZAXYSN,0,0,0,0,0,0,0,0,0
188,15,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,CYCE EXIYEXWMR WSNYX PXÖQIXRMSM XPMNEE TLEWCRXEXI XMXMNSWM IZMYEWEY CILZ OEOPPWXYÖWXRM,CYCE,EXIYEXWMR,WSNYX,PXÖQIXRMSM,XPMNEE,TLEWCRXEXI,XMXMNSWM,IZMYEWEY,CILZ,OEOPPWXYÖWXRM,0,0,0,0,0,0,0,0,0
188,16,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,BXBD DWHXDWVLQ VRMXW OWÄPHWQLRL WOLMDD SKDVBQWDWH WLWLMRVL HYLXDVDX BHKY NDNOOVWXÄVWQL,BXBD,DWHXDWVLQ,VRMXW,OWÄPHWQLRL,WOLMDD,SKDVBQWDWH,WLWLMRVL,HYLXDVDX,BHKY,NDNOOVWXÄVWQL,0,0,0,0,0,0,0,0,0
188,17,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,AWAC CVGWCVUKP UQLWV NVÅOGVPKQK VNKLCC RJCUAPVCVG VKVKLQUK GXKWCUCW AGJX MCMNNUVWÅUVPK,AWAC,CVGWCVUKP,UQLWV,NVÅOGVPKQK,VNKLCC,RJCUAPVCVG,VKVKLQUK,GXKWCUCW,AGJX,MCMNNUVWÅUVPK,0,0,0,0,0,0,0,0,0
188,18,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,ÖVÖB BUFVBUTJO TPKVU MUZNFUOJPJ UMJKBB QIBTÖOUBUF UJUJKPTJ FWJVBTBV ÖFIW LBLMMTUVZTUOJ,ÖVÖB,BUFVBUTJO,TPKVU,MUZNFUOJPJ,UMJKBB,QIBTÖOUBUF,UJUJKPTJ,FWJVBTBV,ÖFIW,LBLMMTUVZTUOJ,0,0,0,0,0,0,0,0,0
188,19,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,ÄUÄA ATEUATSIN SOJUT LTYMETNIOI TLIJAA PHASÄNTATE TITIJOSI EVIUASAU ÄEHV KAKLLSTUYSTNI,ÄUÄA,ATEUATSIN,SOJUT,LTYMETNIOI,TLIJAA,PHASÄNTATE,TITIJOSI,EVIUASAU,ÄEHV,KAKLLSTUYSTNI,0,0,0,0,0,0,0,0,0
188,20,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,ÅTÅÖ ÖSDTÖSRHM RNITS KSXLDSMHNH SKHIÖÖ OGÖRÅMSÖSD SHSHINRH DUHTÖRÖT ÅDGU JÖJKKRSTXRSMH,ÅTÅÖ,ÖSDTÖSRHM,RNITS,KSXLDSMHNH,SKHIÖÖ,OGÖRÅMSÖSD,SHSHINRH,DUHTÖRÖT,ÅDGU,JÖJKKRSTXRSMH,0,0,0,0,0,0,0,0,0
188,21,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,ZSZÄ ÄRCSÄRQGL QMHSR JRWKCRLGMG RJGHÄÄ NFÄQZLRÄRC RGRGHMQG CTGSÄQÄS ZCFT IÄIJJQRSWQRLG,ZSZÄ,ÄRCSÄRQGL,QMHSR,JRWKCRLGMG,RJGHÄÄ,NFÄQZLRÄRC,RGRGHMQG,CTGSÄQÄS,ZCFT,IÄIJJQRSWQRLG,0,0,0,0,0,0,0,0,0
188,22,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,YRYÅ ÅQBRÅQPFK PLGRQ IQVJBQKFLF QIFGÅÅ MEÅPYKQÅQB QFQFGLPF BSFRÅPÅR YBES HÅHIIPQRVPQKF,YRYÅ,ÅQBRÅQPFK,PLGRQ,IQVJBQKFLF,QIFGÅÅ,MEÅPYKQÅQB,QFQFGLPF,BSFRÅPÅR,YBES,HÅHIIPQRVPQKF,0,0,0,0,0,0,0,0,0
188,23,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,XQXZ ZPAQZPOEJ OKFQP HPUIAPJEKE PHEFZZ LDZOXJPZPA PEPEFKOE AREQZOZQ XADR GZGHHOPQUOPJE,XQXZ,ZPAQZPOEJ,OKFQP,HPUIAPJEKE,PHEFZZ,LDZOXJPZPA,PEPEFKOE,AREQZOZQ,XADR,GZGHHOPQUOPJE,0,0,0,0,0,0,0,0,0
188,24,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,WPWY YOÖPYONDI NJEPO GOTHÖOIDJD OGDEYY KCYNWIOYOÖ ODODEJND ÖQDPYNYP WÖCQ FYFGGNOPTNOID,WPWY,YOÖPYONDI,NJEPO,GOTHÖOIDJD,OGDEYY,KCYNWIOYOÖ,ODODEJND,ÖQDPYNYP,WÖCQ,FYFGGNOPTNOID,0,0,0,0,0,0,0,0,0
188,25,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,VOVX XNÄOXNMCH MIDON FNSGÄNHCIC NFCDXX JBXMVHNXNÄ NCNCDIMC ÄPCOXMXO VÄBP EXEFFMNOSMNHC,VOVX,XNÄOXNMCH,MIDON,FNSGÄNHCIC,NFCDXX,JBXMVHNXNÄ,NCNCDIMC,ÄPCOXMXO,VÄBP,EXEFFMNOSMNHC,0,0,0,0,0,0,0,0,0
188,26,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,UNUW WMÅNWMLBG LHCNM EMRFÅMGBHB MEBCWW IAWLUGMWMÅ MBMBCHLB ÅOBNWLWN UÅAO DWDEELMNRLMGB,UNUW,WMÅNWMLBG,LHCNM,EMRFÅMGBHB,MEBCWW,IAWLUGMWMÅ,MBMBCHLB,ÅOBNWLWN,UÅAO,DWDEELMNRLMGB,0,0,0,0,0,0,0,0,0
188,27,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,TMTV VLZMVLKAF KGBML DLQEZLFAGA LDABVV HÖVKTFLVLZ LALABGKA ZNAMVKVM TZÖN CVCDDKLMQKLFA,TMTV,VLZMVLKAF,KGBML,DLQEZLFAGA,LDABVV,HÖVKTFLVLZ,LALABGKA,ZNAMVKVM,TZÖN,CVCDDKLMQKLFA,0,0,0,0,0,0,0,0,0
188,28,RKRT TJXKTJIÄD IEÖKJ BJOCXJDÄEÄ JBÄÖTT FÅTIRDJTJX JÄJÄÖEIÄ XLÄKTITK RXÅL ATABBIJKOIJDÄ,SLSU UKYLUKJÖE JFALK CKPDYKEÖFÖ KCÖAUU GÄUJSEKUKY KÖKÖAFJÖ YMÖLUJUL SYÄM BUBCCJKLPJKEÖ,SLSU,UKYLUKJÖE,JFALK,CKPDYKEÖFÖ,KCÖAUU,GÄUJSEKUKY,KÖKÖAFJÖ,YMÖLUJUL,SYÄM,BUBCCJKLPJKEÖ,0,0,0,0,0,0,0,0,0
189,0,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,HSSCDÄVQAAB,ÅÖH,ÅHHJCIÅÖAIC,SD,ZÅKWCNSDÖKCH,DHGWZQSJÖ,WHA,ISJÅÄÖZ,IIWAQWJ,QÅCWÖGG,0,0,0,0,0,0,0,0,0
189,1,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,GRRBCÅUPÖÖA ZÄG ZGGIBHZÄÖHB RC YZJVBMRCÄJBG CGFVYPRIÄ VGÖ HRIZÅÄY HHVÖPVI PZBVÄFF,GRRBCÅUPÖÖA,ZÄG,ZGGIBHZÄÖHB,RC,YZJVBMRCÄJBG,CGFVYPRIÄ,VGÖ,HRIZÅÄY,HHVÖPVI,PZBVÄFF,0,0,0,0,0,0,0,0,0
189,2,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,FQQABZTOÄÄÖ YÅF YFFHAGYÅÄGA QB XYIUALQBÅIAF BFEUXOQHÅ UFÄ GQHYZÅX GGUÄOUH OYAUÅEE,FQQABZTOÄÄÖ,YÅF,YFFHAGYÅÄGA,QB,XYIUALQBÅIAF,BFEUXOQHÅ,UFÄ,GQHYZÅX,GGUÄOUH,OYAUÅEE,0,0,0,0,0,0,0,0,0
189,3,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,EPPÖAYSNÅÅÄ XZE XEEGÖFXZÅFÖ PA WXHTÖKPAZHÖE AEDTWNPGZ TEÅ FPGXYZW FFTÅNTG NXÖTZDD,EPPÖAYSNÅÅÄ,XZE,XEEGÖFXZÅFÖ,PA,WXHTÖKPAZHÖE,AEDTWNPGZ,TEÅ,FPGXYZW,FFTÅNTG,NXÖTZDD,0,0,0,0,0,0,0,0,0
189,4,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,DOOÄÖXRMZZÅ WYD WDDFÄEWYZEÄ OÖ VWGSÄJOÖYGÄD ÖDCSVMOFY SDZ EOFWXYV EESZMSF MWÄSYCC,DOOÄÖXRMZZÅ,WYD,WDDFÄEWYZEÄ,OÖ,VWGSÄJOÖYGÄD,ÖDCSVMOFY,SDZ,EOFWXYV,EESZMSF,MWÄSYCC,0,0,0,0,0,0,0,0,0
189,5,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,CNNÅÄWQLYYZ VXC VCCEÅDVXYDÅ NÄ UVFRÅINÄXFÅC ÄCBRULNEX RCY DNEVWXU DDRYLRE LVÅRXBB,CNNÅÄWQLYYZ,VXC,VCCEÅDVXYDÅ,NÄ,UVFRÅINÄXFÅC,ÄCBRULNEX,RCY,DNEVWXU,DDRYLRE,LVÅRXBB,0,0,0,0,0,0,0,0,0
189,6,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,BMMZÅVPKXXY UWB UBBDZCUWXCZ MÅ TUEQZHMÅWEZB ÅBAQTKMDW QBX CMDUVWT CCQXKQD KUZQWAA,BMMZÅVPKXXY,UWB,UBBDZCUWXCZ,MÅ,TUEQZHMÅWEZB,ÅBAQTKMDW,QBX,CMDUVWT,CCQXKQD,KUZQWAA,0,0,0,0,0,0,0,0,0
189,7,HSSCDÄVQAAB ÅÖH ÅHHJCIÅÖAIC SD ZÅKWCNSDÖKCH DHGWZQSJÖ WHA ISJÅÄÖZ IIWAQWJ QÅCWÖGG,ALLYZUOJWWX TVA TAACYBTVWBY LZ STDPYGLZVDYA ZAÖPSJLCV PAW BLCTUVS BBPWJPC JTYPVÖÖ,ALLYZUOJWWX,TVA,TAACYBTVWBY,LZ,STDPYGLZVDYA,ZAÖPSJLCV,PAW,BLCTUVS,BBPWJPC,JTYPVÖÖ,0,0,0,0,0,0,0,0,0
